"EP_Plotid","Year","Species","TreesPerHa"
"SEW47",2016,"Genus3_spec",389
"SEW48",2016,"Genus3_spec",283
"SEW49",2016,"Genus3_spec",465
"SEW50",2016,"Genus3_spec",117
"SEW25",2016,"Genus3_spec",483
"SEW26",2016,"Genus3_spec",319
"SEW27",2016,"Genus3_spec",391
"SEW28",2016,"Genus3_spec",68
"SEW29",2016,"Genus3_spec",317
"SEW30",2016,"Genus3_spec",388
"SEW31",2016,"Genus3_spec",204
"SEW32",2016,"Genus3_spec",201
"SEW33",2016,"Genus3_spec",188
"SEW34",2016,"Genus3_spec",63
"SEW35",2016,"Genus3_spec",294
"SEW36",2016,"Genus3_spec",15
"SEW37",2016,"Genus3_spec",433
"SEW38",2016,"Genus3_spec",161
"SEW39",2016,"Genus3_spec",327
"SEW40",2016,"Genus3_spec",378
"SEW41",2016,"Genus3_spec",313
"SEW21",2016,"Genus3_spec",94
"SEW22",2016,"Genus3_spec",455
"SEW23",2016,"Genus3_spec",150
"SEW24",2016,"Genus3_spec",475
"HEW51",2016,"Genus3_spec",278
"SEW1",2016,"Genus3_spec",232
"SEW2",2016,"Genus3_spec",97
"SEW3",2016,"Genus3_spec",317
"SEW4",2016,"Genus3_spec",109
"SEW5",2016,"Genus3_spec",302
"SEW6",2016,"Genus3_spec",270
"SEW7",2016,"Genus3_spec",490
"SEW8",2016,"Genus3_spec",12
"SEW9",2016,"Genus3_spec",467
"SEW10",2016,"Genus3_spec",108
"SEW11",2016,"Genus3_spec",367
"SEW12",2016,"Genus3_spec",147
"SEW13",2016,"Genus3_spec",324
"SEW14",2016,"Genus3_spec",112
"SEW15",2016,"Genus3_spec",496
"SEW16",2016,"Genus3_spec",89
"SEW17",2016,"Genus3_spec",219
"SEW18",2016,"Genus3_spec",375
"SEW19",2016,"Genus3_spec",105
"SEW20",2016,"Genus3_spec",14
"HEW50",2016,"Genus3_spec",360
"HEW1",2016,"Genus3_spec",419
"HEW2",2016,"Genus3_spec",493
"HEW3",2016,"Genus3_spec",217
"HEW4",2016,"Genus3_spec",92
"HEW5",2016,"Genus3_spec",398
"HEW6",2016,"Genus3_spec",255
"HEW7",2016,"Genus3_spec",181
"HEW8",2016,"Genus3_spec",371
"HEW9",2016,"Genus3_spec",343
"HEW10",2016,"Genus3_spec",203
"HEW11",2016,"Genus3_spec",123
"HEW12",2016,"Genus3_spec",456
"HEW14",2016,"Genus3_spec",304
"HEW15",2016,"Genus3_spec",437
"HEW16",2016,"Genus3_spec",277
"HEW17",2016,"Genus3_spec",55
"HEW18",2016,"Genus3_spec",100
"HEW19",2016,"Genus3_spec",229
"HEW20",2016,"Genus3_spec",465
"HEW21",2016,"Genus3_spec",261
"HEW22",2016,"Genus3_spec",270
"HEW23",2016,"Genus3_spec",232
"HEW24",2016,"Genus3_spec",357
"HEW26",2016,"Genus3_spec",460
"HEW27",2016,"Genus3_spec",265
"HEW28",2016,"Genus3_spec",38
"HEW29",2016,"Genus3_spec",498
"HEW30",2016,"Genus3_spec",234
"HEW31",2016,"Genus3_spec",331
"HEW32",2016,"Genus3_spec",164
"HEW33",2016,"Genus3_spec",411
"HEW34",2016,"Genus3_spec",160
"HEW35",2016,"Genus3_spec",165
"HEW36",2016,"Genus3_spec",58
"HEW37",2016,"Genus3_spec",12
"HEW38",2016,"Genus3_spec",46
"HEW39",2016,"Genus3_spec",287
"HEW40",2016,"Genus3_spec",128
"HEW41",2016,"Genus3_spec",51
"HEW42",2016,"Genus3_spec",347
"HEW43",2016,"Genus3_spec",78
"HEW44",2016,"Genus3_spec",461
"HEW45",2016,"Genus3_spec",87
"HEW46",2016,"Genus3_spec",92
"HEW47",2016,"Genus3_spec",67
"HEW48",2016,"Genus3_spec",269
"HEW49",2016,"Genus3_spec",332
"HEW25",2016,"Genus3_spec",131
"SEG27",2016,"Genus3_spec",220
"SEG28",2016,"Genus3_spec",86
"SEG29",2016,"Genus3_spec",357
"SEG30",2016,"Genus3_spec",197
"SEG31",2016,"Genus3_spec",469
"SEG32",2016,"Genus3_spec",294
"SEG33",2016,"Genus3_spec",111
"SEG34",2016,"Genus3_spec",15
"SEG35",2016,"Genus3_spec",173
"SEG36",2016,"Genus3_spec",26
"SEG37",2016,"Genus3_spec",87
"SEG38",2016,"Genus3_spec",359
"SEG39",2016,"Genus3_spec",136
"SEG40",2016,"Genus3_spec",128
"SEG41",2016,"Genus3_spec",293
"SEG42",2016,"Genus3_spec",169
"SEG43",2016,"Genus3_spec",401
"SEG44",2016,"Genus3_spec",212
"SEG45",2016,"Genus3_spec",5
"SEG46",2016,"Genus3_spec",236
"AEG1",2016,"Genus3_spec",392
"AEG2",2016,"Genus3_spec",188
"AEG3",2016,"Genus3_spec",7
"AEG4",2016,"Genus3_spec",204
"AEG5",2016,"Genus3_spec",137
"AEG6",2016,"Genus3_spec",82
"AEG7",2016,"Genus3_spec",366
"AEG8",2016,"Genus3_spec",300
"AEG9",2016,"Genus3_spec",48
"AEG10",2016,"Genus3_spec",499
"AEG11",2016,"Genus3_spec",262
"AEG12",2016,"Genus3_spec",234
"AEG13",2016,"Genus3_spec",494
"AEG14",2016,"Genus3_spec",298
"AEG15",2016,"Genus3_spec",140
"AEG16",2016,"Genus3_spec",386
"AEG17",2016,"Genus3_spec",497
"AEG18",2016,"Genus3_spec",412
"AEG19",2016,"Genus3_spec",440
"SEG47",2016,"Genus3_spec",45
"SEG48",2016,"Genus3_spec",405
"SEG49",2016,"Genus3_spec",112
"SEG50",2016,"Genus3_spec",264
"AEG25",2016,"Genus3_spec",470
"AEG26",2016,"Genus3_spec",206
"AEG27",2016,"Genus3_spec",309
"AEG28",2016,"Genus3_spec",11
"AEG29",2016,"Genus3_spec",256
"AEG30",2016,"Genus3_spec",480
"AEG31",2016,"Genus3_spec",456
"AEG32",2016,"Genus3_spec",90
"AEG33",2016,"Genus3_spec",6
"AEG34",2016,"Genus3_spec",169
"AEG35",2016,"Genus3_spec",127
"AEG36",2016,"Genus3_spec",46
"AEG37",2016,"Genus3_spec",108
"AEG38",2016,"Genus3_spec",390
"AEG39",2016,"Genus3_spec",24
"AEG40",2016,"Genus3_spec",32
"AEG41",2016,"Genus3_spec",13
"AEG20",2016,"Genus3_spec",63
"AEG21",2016,"Genus3_spec",452
"AEG22",2016,"Genus3_spec",369
"AEG23",2016,"Genus3_spec",85
"AEG24",2016,"Genus3_spec",22
"AEG46",2016,"Genus3_spec",214
"AEG47",2016,"Genus3_spec",443
"AEG48",2016,"Genus3_spec",336
"AEG49",2016,"Genus3_spec",286
"AEG50",2016,"Genus3_spec",34
"AEW1",2016,"Genus3_spec",226
"AEW2",2016,"Genus3_spec",386
"AEW3",2016,"Genus3_spec",284
"AEW4",2016,"Genus3_spec",373
"AEW5",2016,"Genus3_spec",170
"AEW6",2016,"Genus3_spec",230
"AEW7",2016,"Genus3_spec",364
"AEW8",2016,"Genus3_spec",272
"AEW9",2016,"Genus3_spec",209
"AEW10",2016,"Genus3_spec",125
"AEG42",2016,"Genus3_spec",440
"AEG43",2016,"Genus3_spec",71
"AEG44",2016,"Genus3_spec",337
"AEG45",2016,"Genus3_spec",78
"AEW15",2016,"Genus3_spec",404
"AEW16",2016,"Genus3_spec",300
"AEW17",2016,"Genus3_spec",398
"AEW18",2016,"Genus3_spec",351
"AEW19",2016,"Genus3_spec",80
"AEW20",2016,"Genus3_spec",470
"AEW21",2016,"Genus3_spec",289
"AEW22",2016,"Genus3_spec",43
"AEW23",2016,"Genus3_spec",346
"AEW24",2016,"Genus3_spec",404
"AEW25",2016,"Genus3_spec",113
"AEW26",2016,"Genus3_spec",9
"AEW27",2016,"Genus3_spec",94
"AEW28",2016,"Genus3_spec",478
"AEW29",2016,"Genus3_spec",206
"AEW30",2016,"Genus3_spec",337
"AEW31",2016,"Genus3_spec",447
"AEW11",2016,"Genus3_spec",157
"AEW12",2016,"Genus3_spec",260
"AEW13",2016,"Genus3_spec",385
"AEW14",2016,"Genus3_spec",109
"AEW37",2016,"Genus3_spec",352
"AEW38",2016,"Genus3_spec",382
"AEW39",2016,"Genus3_spec",138
"AEW40",2016,"Genus3_spec",500
"AEW41",2016,"Genus3_spec",480
"AEW42",2016,"Genus3_spec",84
"AEW43",2016,"Genus3_spec",266
"AEW44",2016,"Genus3_spec",320
"AEW45",2016,"Genus3_spec",249
"AEW46",2016,"Genus3_spec",477
"AEW47",2016,"Genus3_spec",245
"AEW48",2016,"Genus3_spec",181
"AEW49",2016,"Genus3_spec",316
"AEW50",2016,"Genus3_spec",210
"HEG1",2016,"Genus3_spec",82
"HEG2",2016,"Genus3_spec",49
"HEG3",2016,"Genus3_spec",169
"AEW32",2016,"Genus3_spec",431
"AEW33",2016,"Genus3_spec",427
"AEW34",2016,"Genus3_spec",140
"AEW35",2016,"Genus3_spec",179
"AEW36",2016,"Genus3_spec",99
"HEG9",2016,"Genus3_spec",461
"HEG10",2016,"Genus3_spec",282
"HEG11",2016,"Genus3_spec",195
"HEG12",2016,"Genus3_spec",284
"HEG13",2016,"Genus3_spec",177
"HEG14",2016,"Genus3_spec",487
"HEG15",2016,"Genus3_spec",164
"HEG16",2016,"Genus3_spec",486
"HEG17",2016,"Genus3_spec",319
"HEG18",2016,"Genus3_spec",15
"HEG19",2016,"Genus3_spec",62
"HEG20",2016,"Genus3_spec",323
"HEG21",2016,"Genus3_spec",191
"HEG22",2016,"Genus3_spec",391
"HEG23",2016,"Genus3_spec",372
"HEG24",2016,"Genus3_spec",495
"HEG25",2016,"Genus3_spec",449
"HEG4",2016,"Genus3_spec",414
"HEG5",2016,"Genus3_spec",143
"HEG6",2016,"Genus3_spec",400
"HEG7",2016,"Genus3_spec",116
"HEG8",2016,"Genus3_spec",128
"HEG26",2016,"Genus3_spec",268
"HEG27",2016,"Genus3_spec",174
"HEG28",2016,"Genus3_spec",153
"HEG29",2016,"Genus3_spec",167
"HEG30",2016,"Genus3_spec",321
"HEG31",2016,"Genus3_spec",456
"HEG32",2016,"Genus3_spec",396
"HEG33",2016,"Genus3_spec",371
"HEG34",2016,"Genus3_spec",138
"HEG35",2016,"Genus3_spec",453
"HEG36",2016,"Genus3_spec",259
"HEG37",2016,"Genus3_spec",365
"HEG38",2016,"Genus3_spec",110
"HEG39",2016,"Genus3_spec",460
"HEG40",2016,"Genus3_spec",348
"HEG41",2016,"Genus3_spec",486
"HEG42",2016,"Genus3_spec",491
"HEG43",2016,"Genus3_spec",55
"HEG44",2016,"Genus3_spec",171
"HEG45",2016,"Genus3_spec",346
"HEG46",2016,"Genus3_spec",31
"HEG47",2016,"Genus3_spec",82
"HEG48",2016,"Genus3_spec",490
"HEG49",2016,"Genus3_spec",450
"HEG50",2016,"Genus3_spec",440
"HEW13",2017,"Genus1_epithet1",614
"SEG14",2017,"Genus1_epithet1",475
"SEG15",2017,"Genus1_epithet1",441
"SEG16",2017,"Genus1_epithet1",291
"SEG17",2017,"Genus1_epithet1",695
"SEG18",2017,"Genus1_epithet1",630
"SEG19",2017,"Genus1_epithet1",556
"SEG20",2017,"Genus1_epithet1",275
"SEG21",2017,"Genus1_epithet1",98
"SEG22",2017,"Genus1_epithet1",666
"SEG23",2017,"Genus1_epithet1",506
"SEG24",2017,"Genus1_epithet1",49
"SEG25",2017,"Genus1_epithet1",214
"SEG26",2017,"Genus1_epithet1",222
"SEG1",2017,"Genus1_epithet1",9
"SEG2",2017,"Genus1_epithet1",635
"SEG3",2017,"Genus1_epithet1",172
"SEG4",2017,"Genus1_epithet1",444
"SEG5",2017,"Genus1_epithet1",130
"SEG6",2017,"Genus1_epithet1",436
"SEG7",2017,"Genus1_epithet1",29
"SEG8",2017,"Genus1_epithet1",315
"SEG9",2017,"Genus1_epithet1",114
"SEG10",2017,"Genus1_epithet1",352
"SEG11",2017,"Genus1_epithet1",355
"SEG12",2017,"Genus1_epithet1",143
"SEG13",2017,"Genus1_epithet1",355
"SEW42",2017,"Genus1_epithet1",664
"SEW43",2017,"Genus1_epithet1",258
"SEW44",2017,"Genus1_epithet1",11
"SEW45",2017,"Genus1_epithet1",614
"SEW46",2017,"Genus1_epithet1",138
"SEW47",2017,"Genus1_epithet1",164
"SEW48",2017,"Genus1_epithet1",614
"SEW49",2017,"Genus1_epithet1",359
"SEW50",2017,"Genus1_epithet1",591
"SEW25",2017,"Genus1_epithet1",590
"SEW26",2017,"Genus1_epithet1",396
"SEW27",2017,"Genus1_epithet1",80
"SEW28",2017,"Genus1_epithet1",417
"SEW29",2017,"Genus1_epithet1",406
"SEW30",2017,"Genus1_epithet1",587
"SEW31",2017,"Genus1_epithet1",410
"SEW32",2017,"Genus1_epithet1",256
"SEW33",2017,"Genus1_epithet1",33
"SEW34",2017,"Genus1_epithet1",678
"SEW35",2017,"Genus1_epithet1",62
"SEW36",2017,"Genus1_epithet1",185
"SEW37",2017,"Genus1_epithet1",313
"SEW38",2017,"Genus1_epithet1",581
"SEW39",2017,"Genus1_epithet1",58
"SEW40",2017,"Genus1_epithet1",658
"SEW41",2017,"Genus1_epithet1",681
"SEW21",2017,"Genus1_epithet1",304
"SEW22",2017,"Genus1_epithet1",99
"SEW23",2017,"Genus1_epithet1",266
"SEW24",2017,"Genus1_epithet1",7
"HEW51",2017,"Genus1_epithet1",612
"SEW1",2017,"Genus1_epithet1",527
"SEW2",2017,"Genus1_epithet1",83
"SEW3",2017,"Genus1_epithet1",630
"SEW4",2017,"Genus1_epithet1",642
"SEW5",2017,"Genus1_epithet1",497
"SEW6",2017,"Genus1_epithet1",220
"SEW7",2017,"Genus1_epithet1",195
"SEW8",2017,"Genus1_epithet1",582
"SEW9",2017,"Genus1_epithet1",547
"SEW10",2017,"Genus1_epithet1",608
"SEW11",2017,"Genus1_epithet1",217
"SEW12",2017,"Genus1_epithet1",627
"SEW13",2017,"Genus1_epithet1",634
"SEW14",2017,"Genus1_epithet1",291
"SEW15",2017,"Genus1_epithet1",553
"SEW16",2017,"Genus1_epithet1",672
"SEW17",2017,"Genus1_epithet1",392
"SEW18",2017,"Genus1_epithet1",491
"SEW19",2017,"Genus1_epithet1",522
"SEW20",2017,"Genus1_epithet1",531
"HEW50",2017,"Genus1_epithet1",699
"HEW1",2017,"Genus1_epithet1",449
"HEW2",2017,"Genus1_epithet1",210
"HEW3",2017,"Genus1_epithet1",139
"HEW4",2017,"Genus1_epithet1",694
"HEW5",2017,"Genus1_epithet1",651
"HEW6",2017,"Genus1_epithet1",431
"HEW7",2017,"Genus1_epithet1",694
"HEW8",2017,"Genus1_epithet1",366
"HEW9",2017,"Genus1_epithet1",598
"HEW10",2017,"Genus1_epithet1",72
"HEW11",2017,"Genus1_epithet1",198
"HEW12",2017,"Genus1_epithet1",105
"HEW14",2017,"Genus1_epithet1",465
"HEW15",2017,"Genus1_epithet1",296
"HEW16",2017,"Genus1_epithet1",160
"HEW17",2017,"Genus1_epithet1",446
"HEW18",2017,"Genus1_epithet1",329
"HEW19",2017,"Genus1_epithet1",37
"HEW20",2017,"Genus1_epithet1",335
"HEW21",2017,"Genus1_epithet1",376
"HEW22",2017,"Genus1_epithet1",410
"HEW23",2017,"Genus1_epithet1",67
"HEW24",2017,"Genus1_epithet1",576
"HEW26",2017,"Genus1_epithet1",558
"HEW27",2017,"Genus1_epithet1",59
"HEW28",2017,"Genus1_epithet1",587
"HEW29",2017,"Genus1_epithet1",96
"HEW30",2017,"Genus1_epithet1",193
"HEW31",2017,"Genus1_epithet1",163
"HEW32",2017,"Genus1_epithet1",11
"HEW33",2017,"Genus1_epithet1",399
"HEW34",2017,"Genus1_epithet1",447
"HEW35",2017,"Genus1_epithet1",223
"HEW36",2017,"Genus1_epithet1",617
"HEW37",2017,"Genus1_epithet1",693
"HEW38",2017,"Genus1_epithet1",364
"HEW39",2017,"Genus1_epithet1",66
"HEW40",2017,"Genus1_epithet1",358
"HEW41",2017,"Genus1_epithet1",474
"HEW42",2017,"Genus1_epithet1",438
"HEW43",2017,"Genus1_epithet1",447
"HEW44",2017,"Genus1_epithet1",309
"HEW45",2017,"Genus1_epithet1",530
"HEW46",2017,"Genus1_epithet1",108
"HEW47",2017,"Genus1_epithet1",10
"HEW48",2017,"Genus1_epithet1",568
"HEW49",2017,"Genus1_epithet1",325
"HEW25",2017,"Genus1_epithet1",270
"SEG27",2017,"Genus1_epithet1",349
"SEG28",2017,"Genus1_epithet1",316
"SEG29",2017,"Genus1_epithet1",343
"SEG30",2017,"Genus1_epithet1",548
"SEG31",2017,"Genus1_epithet1",349
"SEG32",2017,"Genus1_epithet1",698
"SEG33",2017,"Genus1_epithet1",590
"SEG34",2017,"Genus1_epithet1",116
"SEG35",2017,"Genus1_epithet1",116
"SEG36",2017,"Genus1_epithet1",338
"SEG37",2017,"Genus1_epithet1",628
"SEG38",2017,"Genus1_epithet1",106
"SEG39",2017,"Genus1_epithet1",145
"SEG40",2017,"Genus1_epithet1",686
"SEG41",2017,"Genus1_epithet1",135
"SEG42",2017,"Genus1_epithet1",244
"SEG43",2017,"Genus1_epithet1",431
"SEG44",2017,"Genus1_epithet1",661
"SEG45",2017,"Genus1_epithet1",533
"SEG46",2017,"Genus1_epithet1",526
"AEG1",2017,"Genus1_epithet1",136
"AEG2",2017,"Genus1_epithet1",71
"AEG3",2017,"Genus1_epithet1",292
"AEG4",2017,"Genus1_epithet1",457
"AEG5",2017,"Genus1_epithet1",132
"AEG6",2017,"Genus1_epithet1",242
"AEG7",2017,"Genus1_epithet1",212
"AEG8",2017,"Genus1_epithet1",356
"AEG9",2017,"Genus1_epithet1",478
"AEG10",2017,"Genus1_epithet1",596
"AEG11",2017,"Genus1_epithet1",263
"AEG12",2017,"Genus1_epithet1",666
"AEG13",2017,"Genus1_epithet1",516
"AEG14",2017,"Genus1_epithet1",241
"AEG15",2017,"Genus1_epithet1",293
"AEG16",2017,"Genus1_epithet1",459
"AEG17",2017,"Genus1_epithet1",283
"AEG18",2017,"Genus1_epithet1",70
"AEG19",2017,"Genus1_epithet1",111
"SEG47",2017,"Genus1_epithet1",278
"SEG48",2017,"Genus1_epithet1",19
"SEG49",2017,"Genus1_epithet1",46
"SEG50",2017,"Genus1_epithet1",582
"AEG25",2017,"Genus1_epithet1",682
"AEG26",2017,"Genus1_epithet1",89
"AEG27",2017,"Genus1_epithet1",258
"AEG28",2017,"Genus1_epithet1",182
"AEG29",2017,"Genus1_epithet1",39
"AEG30",2017,"Genus1_epithet1",578
"AEG31",2017,"Genus1_epithet1",153
"AEG32",2017,"Genus1_epithet1",100
"AEG33",2017,"Genus1_epithet1",223
"AEG34",2017,"Genus1_epithet1",52
"AEG35",2017,"Genus1_epithet1",282
"AEG36",2017,"Genus1_epithet1",446
"AEG37",2017,"Genus1_epithet1",613
"AEG38",2017,"Genus1_epithet1",303
"AEG39",2017,"Genus1_epithet1",223
"AEG40",2017,"Genus1_epithet1",672
"AEG41",2017,"Genus1_epithet1",23
"AEG20",2017,"Genus1_epithet1",317
"AEG21",2017,"Genus1_epithet1",536
"AEG22",2017,"Genus1_epithet1",466
"AEG23",2017,"Genus1_epithet1",416
"AEG24",2017,"Genus1_epithet1",313
"AEG46",2017,"Genus1_epithet1",25
"AEG47",2017,"Genus1_epithet1",665
"AEG48",2017,"Genus1_epithet1",580
"AEG49",2017,"Genus1_epithet1",53
"AEG50",2017,"Genus1_epithet1",588
"AEW1",2017,"Genus1_epithet1",594
"AEW2",2017,"Genus1_epithet1",518
"AEW3",2017,"Genus1_epithet1",250
"AEW4",2017,"Genus1_epithet1",497
"AEW5",2017,"Genus1_epithet1",459
"AEW6",2017,"Genus1_epithet1",421
"AEW7",2017,"Genus1_epithet1",556
"AEW8",2017,"Genus1_epithet1",371
"AEW9",2017,"Genus1_epithet1",587
"AEW10",2017,"Genus1_epithet1",674
"AEG42",2017,"Genus1_epithet1",664
"AEG43",2017,"Genus1_epithet1",109
"AEG44",2017,"Genus1_epithet1",568
"AEG45",2017,"Genus1_epithet1",184
"AEW15",2017,"Genus1_epithet1",154
"AEW16",2017,"Genus1_epithet1",201
"AEW17",2017,"Genus1_epithet1",647
"AEW18",2017,"Genus1_epithet1",699
"AEW19",2017,"Genus1_epithet1",620
"AEW20",2017,"Genus1_epithet1",496
"AEW21",2017,"Genus1_epithet1",364
"AEW22",2017,"Genus1_epithet1",671
"AEW23",2017,"Genus1_epithet1",58
"AEW24",2017,"Genus1_epithet1",0
"AEW25",2017,"Genus1_epithet1",485
"AEW26",2017,"Genus1_epithet1",169
"AEW27",2017,"Genus1_epithet1",97
"AEW28",2017,"Genus1_epithet1",48
"AEW29",2017,"Genus1_epithet1",53
"AEW30",2017,"Genus1_epithet1",371
"AEW31",2017,"Genus1_epithet1",663
"AEW11",2017,"Genus1_epithet1",64
"AEW12",2017,"Genus1_epithet1",347
"AEW13",2017,"Genus1_epithet1",672
"AEW14",2017,"Genus1_epithet1",605
"AEW37",2017,"Genus1_epithet1",238
"AEW38",2017,"Genus1_epithet1",168
"AEW39",2017,"Genus1_epithet1",634
"AEW40",2017,"Genus1_epithet1",177
"AEW41",2017,"Genus1_epithet1",172
"AEW42",2017,"Genus1_epithet1",631
"AEW43",2017,"Genus1_epithet1",129
"AEW44",2017,"Genus1_epithet1",529
"AEW45",2017,"Genus1_epithet1",556
"AEW46",2017,"Genus1_epithet1",343
"AEW47",2017,"Genus1_epithet1",528
"AEW48",2017,"Genus1_epithet1",683
"AEW49",2017,"Genus1_epithet1",55
"AEW50",2017,"Genus1_epithet1",650
"HEG1",2017,"Genus1_epithet1",547
"HEG2",2017,"Genus1_epithet1",282
"HEG3",2017,"Genus1_epithet1",541
"AEW32",2017,"Genus1_epithet1",130
"AEW33",2017,"Genus1_epithet1",159
"AEW34",2017,"Genus1_epithet1",57
"AEW35",2017,"Genus1_epithet1",175
"AEW36",2017,"Genus1_epithet1",561
"HEG9",2017,"Genus1_epithet1",465
"HEG10",2017,"Genus1_epithet1",406
"HEG11",2017,"Genus1_epithet1",427
"HEG12",2017,"Genus1_epithet1",462
"HEG13",2017,"Genus1_epithet1",413
"HEG14",2017,"Genus1_epithet1",269
"HEG15",2017,"Genus1_epithet1",59
"HEG16",2017,"Genus1_epithet1",372
"HEG17",2017,"Genus1_epithet1",40
"HEG18",2017,"Genus1_epithet1",64
"HEG19",2017,"Genus1_epithet1",209
"HEG20",2017,"Genus1_epithet1",527
"HEG21",2017,"Genus1_epithet1",307
"HEG22",2017,"Genus1_epithet1",647
"HEG23",2017,"Genus1_epithet1",214
"HEG24",2017,"Genus1_epithet1",492
"HEG25",2017,"Genus1_epithet1",618
"HEG4",2017,"Genus1_epithet1",367
"HEG5",2017,"Genus1_epithet1",259
"HEG6",2017,"Genus1_epithet1",228
"HEG7",2017,"Genus1_epithet1",430
"HEG8",2017,"Genus1_epithet1",394
"HEG26",2017,"Genus1_epithet1",56
"HEG27",2017,"Genus1_epithet1",203
"HEG28",2017,"Genus1_epithet1",470
"HEG29",2017,"Genus1_epithet1",498
"HEG30",2017,"Genus1_epithet1",331
"HEG31",2017,"Genus1_epithet1",414
"HEG32",2017,"Genus1_epithet1",645
"HEG33",2017,"Genus1_epithet1",610
"HEG34",2017,"Genus1_epithet1",270
"HEG35",2017,"Genus1_epithet1",630
"HEG36",2017,"Genus1_epithet1",171
"HEG37",2017,"Genus1_epithet1",458
"HEG38",2017,"Genus1_epithet1",523
"HEG39",2017,"Genus1_epithet1",37
"HEG40",2017,"Genus1_epithet1",61
"HEG41",2017,"Genus1_epithet1",151
"HEG42",2017,"Genus1_epithet1",146
"HEG43",2017,"Genus1_epithet1",616
"HEG44",2017,"Genus1_epithet1",116
"HEG45",2017,"Genus1_epithet1",236
"HEG46",2017,"Genus1_epithet1",119
"HEG47",2017,"Genus1_epithet1",259
"HEG48",2017,"Genus1_epithet1",339
"HEG49",2017,"Genus1_epithet1",448
"HEG50",2017,"Genus1_epithet1",197
"HEW13",2017,"Genus1_epithet2",700
"SEG14",2017,"Genus1_epithet2",520
"SEG15",2017,"Genus1_epithet2",417
"SEG16",2017,"Genus1_epithet2",624
"SEG17",2017,"Genus1_epithet2",402
"SEG18",2017,"Genus1_epithet2",229
"SEG19",2017,"Genus1_epithet2",256
"SEG20",2017,"Genus1_epithet2",359
"SEG21",2017,"Genus1_epithet2",229
"SEG22",2017,"Genus1_epithet2",222
"SEG23",2017,"Genus1_epithet2",553
"SEG24",2017,"Genus1_epithet2",182
"SEG25",2017,"Genus1_epithet2",482
"SEG26",2017,"Genus1_epithet2",385
"SEG1",2017,"Genus1_epithet2",153
"SEG2",2017,"Genus1_epithet2",58
"SEG3",2017,"Genus1_epithet2",385
"SEG4",2017,"Genus1_epithet2",148
"SEG5",2017,"Genus1_epithet2",88
"SEG6",2017,"Genus1_epithet2",84
"SEG7",2017,"Genus1_epithet2",16
"SEG8",2017,"Genus1_epithet2",207
"SEG9",2017,"Genus1_epithet2",682
"SEG10",2017,"Genus1_epithet2",671
"SEG11",2017,"Genus1_epithet2",678
"SEG12",2017,"Genus1_epithet2",214
"SEG13",2017,"Genus1_epithet2",81
"SEW42",2017,"Genus1_epithet2",169
"SEW43",2017,"Genus1_epithet2",46
"SEW44",2017,"Genus1_epithet2",85
"SEW45",2017,"Genus1_epithet2",692
"SEW46",2017,"Genus1_epithet2",109
"SEW47",2017,"Genus1_epithet2",42
"SEW48",2017,"Genus1_epithet2",534
"SEW49",2017,"Genus1_epithet2",358
"SEW50",2017,"Genus1_epithet2",108
"SEW25",2017,"Genus1_epithet2",23
"SEW26",2017,"Genus1_epithet2",97
"SEW27",2017,"Genus1_epithet2",96
"SEW28",2017,"Genus1_epithet2",580
"SEW29",2017,"Genus1_epithet2",631
"SEW30",2017,"Genus1_epithet2",378
"SEW31",2017,"Genus1_epithet2",521
"SEW32",2017,"Genus1_epithet2",660
"SEW33",2017,"Genus1_epithet2",572
"SEW34",2017,"Genus1_epithet2",111
"SEW35",2017,"Genus1_epithet2",51
"SEW36",2017,"Genus1_epithet2",143
"SEW37",2017,"Genus1_epithet2",106
"SEW38",2017,"Genus1_epithet2",176
"SEW39",2017,"Genus1_epithet2",433
"SEW40",2017,"Genus1_epithet2",207
"SEW41",2017,"Genus1_epithet2",626
"SEW21",2017,"Genus1_epithet2",61
"SEW22",2017,"Genus1_epithet2",432
"SEW23",2017,"Genus1_epithet2",516
"SEW24",2017,"Genus1_epithet2",156
"HEW51",2017,"Genus1_epithet2",531
"SEW1",2017,"Genus1_epithet2",336
"SEW2",2017,"Genus1_epithet2",491
"SEW3",2017,"Genus1_epithet2",213
"SEW4",2017,"Genus1_epithet2",589
"SEW5",2017,"Genus1_epithet2",294
"SEW6",2017,"Genus1_epithet2",183
"SEW7",2017,"Genus1_epithet2",416
"SEW8",2017,"Genus1_epithet2",67
"SEW9",2017,"Genus1_epithet2",246
"SEW10",2017,"Genus1_epithet2",91
"SEW11",2017,"Genus1_epithet2",271
"SEW12",2017,"Genus1_epithet2",234
"SEW13",2017,"Genus1_epithet2",236
"SEW14",2017,"Genus1_epithet2",461
"SEW15",2017,"Genus1_epithet2",297
"SEW16",2017,"Genus1_epithet2",413
"SEW17",2017,"Genus1_epithet2",644
"SEW18",2017,"Genus1_epithet2",278
"SEW19",2017,"Genus1_epithet2",213
"SEW20",2017,"Genus1_epithet2",328
"HEW50",2017,"Genus1_epithet2",578
"HEW1",2017,"Genus1_epithet2",620
"HEW2",2017,"Genus1_epithet2",325
"HEW3",2017,"Genus1_epithet2",396
"HEW4",2017,"Genus1_epithet2",221
"HEW5",2017,"Genus1_epithet2",689
"HEW6",2017,"Genus1_epithet2",375
"HEW7",2017,"Genus1_epithet2",30
"HEW8",2017,"Genus1_epithet2",43
"HEW9",2017,"Genus1_epithet2",143
"HEW10",2017,"Genus1_epithet2",33
